,text,date,id,chat
5630_Crypto God_2021-10-14,#dot ..amazing ftx + binance (spot + future) call for was shared in vip channel🔥.hit almost 1+2+3 targets successfully. .333% 🎯profit by cross leverage  .83% 🎯profit by 5x leverage  .16.5% 🎯profit by spot  ..to join vip channel 👇.@mega_crypto_admin..signals were traded by auto trading bot cornix in vip channel,2021-10-14 12:18:47+00:00,-1001314235217,Crypto God
5629_Crypto God_2021-10-14,#crv ..amazing call for ftx+ binance (futures+ spot) was shared in vip channel🔥.hit all target successfully..37% 🎯profit within 12 hours ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-14 12:18:47+00:00,-1001314235217,Crypto God
5628_Crypto God_2021-10-14,#dodo ..amazing call for ftx+ binance (futures+ spot) was shared in vip channel🔥.hit all target successfully..39% 🎯profit within 18 hours ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-14 04:47:37+00:00,-1001314235217,Crypto God
5627_Crypto God_2021-10-14,#unfi ..amazing call for binance (futures+ spot) was shared in vip channel🔥.hit all target successfully..37% 🎯profit within 18 hours ..signals were traded by auto trading bot cornix in vip channel,2021-10-14 04:47:37+00:00,-1001314235217,Crypto God
5626_Crypto God_2021-10-13,#c98 ..amazing call for binance (futures+ spot) was shared in vip channel🔥.hit all target successfully..40% 🎯profit within 2 hours ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-13 20:16:23+00:00,-1001314235217,Crypto God
5625_Crypto God_2021-10-13,#lit ..amazing call for binance (futures+ spot) was shared in vip channel🔥.hit all target successfully..36% 🎯profit within 18 minutes ..signals were traded by auto trading bot cornix in vip channel,2021-10-13 20:16:22+00:00,-1001314235217,Crypto God
5624_Crypto God_2021-10-13,#dot ..amazing call for ftx+ binance (futures+ spot) was shared in vip channel🔥.hit all target successfully..37% 🎯profit within 13 hours..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-13 17:33:22+00:00,-1001314235217,Crypto God
5623_Crypto God_2021-10-13,#bel ..amazing call for binance (futures+ spot) was shared in vip channel🔥.hit 1st target successfully..30% 🎯profit by 4x leverage .7.5% 🎯profit by spot..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-13 10:29:40+00:00,-1001314235217,Crypto God
5622_Crypto God_2021-10-13,#ont short  🔥..amazing call for  ftx + binance was shared in vip channel🔥.hit all target successfully..38% 🎯profit within 13 hours ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-13 08:59:48+00:00,-1001314235217,Crypto God
5621_Crypto God_2021-10-12,#btc short on fire  🔥..amazing call for  ftx + binance was shared in vip channel🔥.hit all target successfully..from 56900 to 54500✅..421% 🎯profit by cross leverage .84% 🎯profit by 20x leverage..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel..we caught all btc movements in vip channel 💪,2021-10-12 20:17:04+00:00,-1001314235217,Crypto God
5620_Crypto God_2021-10-12,#band  ..amazing call for  (spot+futures) was shared in vip channel🔥.hit 1st target successfully..82% 🎯profit by cross leverage .12% 🎯profit by 3x leverage.4% 🎯profit by spot    ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-12 15:56:38+00:00,-1001314235217,Crypto God
5619_Crypto God_2021-10-12,#waves  ..amazing call for  (spot+futures) was shared in vip channel🔥.hit 1+2 targets successfully..161% 🎯profit by cross leverage .40% 🎯profit by 5 leverage.9% 🎯profit by spot    ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-12 08:02:33+00:00,-1001314235217,Crypto God
5618_Crypto God_2021-10-11,#ftm/usdt.. successfull breakout.. entry (2.2-2.05)..targets 2.45-2.65-2.85-3.2..stop 4 hours candle below 1.9..by .@mega_crypto_admin...chart👇.https://www.tradingview.com/x/rsrzueqk,2021-10-11 15:37:52+00:00,-1001314235217,Crypto God
5617_Crypto God_2021-10-11,#btc  🔥🔥🔥..amazing call for  (spot+futures) was shared in vip channel🔥.hit 1+ 2 + 3  target successfully..from 54100 to 57500✅..646% 🎯profit by cross leverage .64% 🎯profit by 10x leverage.6.5% 🎯profit by spot    ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-11 14:58:23+00:00,-1001314235217,Crypto God
5616_Crypto God_2021-10-11,#shib ..amazing call for  (spot+futures) was shared in vip channel🔥.hit all target successfully..42% 🎯profit within 2 hours   ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-11 12:08:36+00:00,-1001314235217,Crypto God
5615_Crypto God_2021-10-10,#one (second call)..amazing call for  (spot+futures) was shared in vip channel🔥.hit all target successfully..35% 🎯profit within 2 hours   ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-10 17:05:07+00:00,-1001314235217,Crypto God
5614_Crypto God_2021-10-10,#ata..amazing call for  (spot+futures) was shared in vip channel🔥.hit 1st target successfully..30% 🎯profit by 5x leverage   .6% 🎯profit by spot  ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-10 13:35:05+00:00,-1001314235217,Crypto God
5613_Crypto God_2021-10-10,#one..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit all target successfully..37% 🎯profit within 3 hours  ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-10 10:08:34+00:00,-1001314235217,Crypto God
5612_Crypto God_2021-10-10,#theta..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit all target successfully..33% 🎯profit within 23 hours  ..signals were traded by auto trading bot cornix in vip channel,2021-10-10 10:08:34+00:00,-1001314235217,Crypto God
5611_Crypto God_2021-10-10,#lina..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit all target successfully..38% 🎯profit within 2 hours  ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-10 08:42:20+00:00,-1001314235217,Crypto God
5610_Crypto God_2021-10-10,#ocean..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit all target successfully..36% 🎯profit within 1 day ..signals were traded by auto trading bot cornix in vip channel,2021-10-10 08:42:20+00:00,-1001314235217,Crypto God
5609_Crypto God_2021-10-10,#xrp update..i see chart is very bullish and moving in a very bullish channel..targets are 1.4-1.8-2.3-3-5$..hold #xrp..by @mega_crypto_admin....https://www.tradingview.com/x/mr5ocyct,2021-10-10 06:03:34+00:00,-1001314235217,Crypto God
5608_Crypto God_2021-10-09,#dot..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit 1st target successfully..130% 🎯profit by cross leverage  .32% 🎯profit by 5x leverage  .6.5% 🎯profit by spot  ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-09 16:57:47+00:00,-1001314235217,Crypto God
5607_Crypto God_2021-10-09,#rsr..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit all target successfully..33% 🎯profit within 8 hours  ..signals were traded by auto trading bot cornix in vip channel,2021-10-09 16:57:47+00:00,-1001314235217,Crypto God
5606_Crypto God_2021-10-09,❗️ vip channel discount❗️..lifetime fees 280 usdt only✅..to join vip channel👇.@mega_crypto_admin..includes :.1-vip signals supported by auto trading bot cornix.2- vip chat discussion group.3-futures + spot calls.(ftx binance bitmex bybit deribit kucoin houbi coinbase)..6-8 calls everyday..93% accuracy rate..futures+ spot,2021-10-09 12:28:01+00:00,-1001314235217,Crypto God
5605_Crypto God_2021-10-09,#crv..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit all target successfully..39% 🎯profit within 23 hours  ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-09 08:32:37+00:00,-1001314235217,Crypto God
5604_Crypto God_2021-10-09,#coti..amazing call for  (spot+futures) was shared in vip channel🔥.hit all target successfully..36% 🎯profit within 4 hours  ..signals were traded by auto trading bot cornix in vip channel,2021-10-09 08:32:37+00:00,-1001314235217,Crypto God
5603_Crypto God_2021-10-09,#iost..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit 1st target successfully..36% 🎯profit by 3x leverage  .21% 🎯profit by spot  ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-09 06:08:00+00:00,-1001314235217,Crypto God
5602_Crypto God_2021-10-08,👆 offer is available for 3 members only,2021-10-08 21:44:47+00:00,-1001314235217,Crypto God
5599_Crypto God_2021-10-08,❗️ vip channel discount❗️..lifetime fees 280 usdt only✅..to join vip channel👇.@mega_crypto_admin..includes :.1-vip signals supported by auto trading bot cornix.2- vip chat discussion group.3-futures + spot calls.(ftx binance bitmex bybit deribit kucoin houbi coinbase)..6-8 calls everyday..93% accuracy rate..futures+ spot,2021-10-08 18:21:25+00:00,-1001314235217,Crypto God
5598_Crypto God_2021-10-08,#xem..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit all target successfully..37% 🎯profit within 20 hours  ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-08 13:20:07+00:00,-1001314235217,Crypto God
5597_Crypto God_2021-10-08,#ata..amazing call for (spot+futures) was shared in vip channel🔥.hit all target successfully..35% 🎯profit within 21 hours  ..signals were traded by auto trading bot cornix in vip channel,2021-10-08 13:20:06+00:00,-1001314235217,Crypto God
5596_Crypto God_2021-10-08,#btc  🔥🔥🔥..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit 1st target successfully from 54170 to 55300$ ✅..193% 🎯profit by cross leverage   .19.3% 🎯profit by 10x leverage   .2% 🎯profit by spot...to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-08 08:26:18+00:00,-1001314235217,Crypto God
5595_Crypto God_2021-10-08,#one..amazing call for ftx + binance (spot+futures) was shared in vip channel🔥.hit all target successfully..38% 🎯profit within 7 hours  ..to join vip channel .👇.@mega_crypto_admin...signals were traded by auto trading bot cornix in vip channel,2021-10-08 07:02:26+00:00,-1001314235217,Crypto God
367_Crypto Haven Signals_2022-01-22,found some golden patterns on btc,2022-01-22 18:54:14+00:00,-1001405131456,Crypto Haven Signals
365_Crypto Haven Signals_2022-01-01,,2022-01-01 00:56:49+00:00,-1001405131456,Crypto Haven Signals
363_Crypto Haven Signals_2021-12-13,huge bearish divergence on xtz shorting it with x3 leverage.,2021-12-13 10:50:02+00:00,-1001405131456,Crypto Haven Signals
362_Crypto Haven Signals_2021-12-13,https://twitter.com/cherif1337/status/1470344224596021251/photo/1,2021-12-13 10:49:54+00:00,-1001405131456,Crypto Haven Signals
361_Crypto Haven Signals_2021-12-11,hello there members.ive got some :hodl: projects that will make you rich with the best dca..starting from bat is one of the strongest projects its the token of a browser thats called brave. its way better and safer than chrome and will be the most reliable browser on web 3.0. the founder of this amazing project is creator of javascript and co-founder of mozilla (firefox)..limit: batusdt.entry: 1.1281 - 0.9602 - 0.8.targets: 1.62 - 2.01 - 2.26 - 3.53 - 4.8.----------.[more exclusive vip content],2021-12-11 13:52:51+00:00,-1001405131456,Crypto Haven Signals
359_Crypto Haven Signals_2021-12-11,usdt.d goes up = market crashes..usdt.d goes down = market pump..[premium exclusive content],2021-12-11 13:52:04+00:00,-1001405131456,Crypto Haven Signals
354_Crypto Haven Signals_2021-11-09,enjoy the free call,2021-11-09 07:04:45+00:00,-1001405131456,Crypto Haven Signals
353_Crypto Haven Signals_2021-11-09,bybit usdt binance futures.#link/usdt take-profit target 3 ✅.profit: 56.7899% 📈.period: 19 hours 4 minutes ⏰,2021-11-09 07:04:37+00:00,-1001405131456,Crypto Haven Signals
352_Crypto Haven Signals_2021-11-08,testimonials contact @altshunter for premium signals.,2021-11-08 12:36:58+00:00,-1001405131456,Crypto Haven Signals
351_Crypto Haven Signals_2021-11-08,,2021-11-08 12:36:39+00:00,-1001405131456,Crypto Haven Signals
350_Crypto Haven Signals_2021-11-08,,2021-11-08 12:36:35+00:00,-1001405131456,Crypto Haven Signals
349_Crypto Haven Signals_2021-11-08,,2021-11-08 12:36:28+00:00,-1001405131456,Crypto Haven Signals
348_Crypto Haven Signals_2021-11-08,pair: linkusdt long.leverage: cross x15.entry: 34.150.targets: 34.400 - 34.795 - 35.500 - 36.800.stop loss: 32.185,2021-11-08 10:34:56+00:00,-1001405131456,Crypto Haven Signals
347_Crypto Haven Signals_2021-11-08,congratulations to chestor for winning the giveaway. .thanks to everyone for your participation,2021-11-08 10:25:01+00:00,-1001405131456,Crypto Haven Signals
346_Crypto Haven Signals_2021-11-08,bybit usdt binance futures.#alice/usdt take-profit target 2 ✅.profit: 15.0859% 📈.period: 2 hours 48 minutes ⏰,2021-11-08 10:13:15+00:00,-1001405131456,Crypto Haven Signals
345_Crypto Haven Signals_2021-11-08,binance futures.#flm/usdt take-profit target 3 ✅.profit: 101.983% 📈.period: 5 days 13 hours 10 minutes ⏰,2021-11-08 10:12:58+00:00,-1001405131456,Crypto Haven Signals
344_Crypto Haven Signals_2021-11-08,binance futures.#eos/usdt take-profit target 3 ✅.profit: 73.3104% 📈.period: 3 days 9 hours 17 minutes ⏰,2021-11-08 10:12:37+00:00,-1001405131456,Crypto Haven Signals
343_Crypto Haven Signals_2021-11-07,pair: compusdt long.leverage: cross x10.entry: 368.2 - 366.4.targets: 369 - 372 - 380 - 400.stop loss: 358,2021-11-07 17:00:47+00:00,-1001405131456,Crypto Haven Signals
342_Crypto Haven Signals_2021-11-04,this was a free call in this channel..if youre interested with becoming a vip contact @altshunter aka cherif,2021-11-04 15:08:28+00:00,-1001405131456,Crypto Haven Signals
341_Crypto Haven Signals_2021-11-04,,2021-11-04 15:07:58+00:00,-1001405131456,Crypto Haven Signals
